date,PortfolioValue
2015-03-19,6394661.302355574
2015-03-20,6394661.302355574
2015-03-23,6394661.302355574
2015-03-24,6394661.302355574
2015-03-25,6394661.302355574
2015-03-26,6394661.302355574
2015-03-27,6394661.302355574
2015-03-30,6394661.302355574
2015-03-31,6394661.302355574
2015-04-01,6394661.302355574
2015-04-06,6394661.302355574
2015-04-07,6394661.302355574
2015-04-08,6394661.302355574
2015-04-09,6394661.302355574
2015-04-10,6394661.302355574
2015-04-13,6394661.302355574
2015-04-15,6394661.302355574
2015-04-16,6394661.302355574
2015-04-17,6394661.302355574
2015-04-20,6394661.302355574
2015-04-21,6394661.302355574
2015-04-22,6394661.302355574
2015-04-23,6394661.302355574
2015-04-24,6394661.302355574
2015-04-27,6394661.302355574
2015-04-28,6394661.302355574
2015-04-29,6394661.302355574
2015-04-30,6394661.302355574
2015-05-04,6394661.302355574
2015-05-05,6394661.302355574
2015-05-06,6394661.302355574
2015-05-07,6394661.302355574
2015-05-08,6394661.302355574
2015-05-11,6394661.302355574
2015-05-12,6394661.302355574
2015-05-13,6394661.302355574
2015-05-14,6394661.302355574
2015-05-15,6394661.302355574
2015-05-18,6394661.302355574
2015-05-19,6394661.302355574
2015-05-20,6394661.302355574
2015-05-21,6394661.302355574
2015-05-22,6394661.302355574
2015-05-25,6394661.302355574
2015-05-26,6394661.302355574
2015-05-27,6394661.302355574
2015-05-28,6394661.302355574
2015-05-29,6394661.302355574
2015-06-01,6394661.302355574
2015-06-02,6394661.302355574
2015-06-03,6394661.302355574
2015-06-04,6394661.302355574
2015-06-05,6394661.302355574
2015-06-08,6394661.302355574
2015-06-09,6394661.302355574
2015-06-10,6394661.302355574
2015-06-11,6394661.302355574
2015-06-12,6394661.302355574
2015-06-15,6394661.302355574
2015-06-16,6394661.302355574
2015-06-17,6394661.302355574
2015-06-18,6394661.302355574
2015-06-19,6394661.302355574
2015-06-22,6394661.302355574
2015-06-23,6394661.302355574
2015-06-24,6394661.302355574
2015-06-25,6394661.302355574
2015-06-26,6394661.302355574
2015-06-29,6394661.302355574
2015-06-30,6394661.302355574
2015-07-01,6394661.302355574
2015-07-02,6461958.298065322
2015-07-03,6475173.069509125
2015-07-06,6521661.309619842
2015-07-07,6440561.399509604
2015-07-08,6440561.399509604
2015-07-09,6440561.399509604
2015-07-10,6440561.399509604
2015-07-13,6711467.867420386
2015-07-14,7050828.933958707
2015-07-15,7029858.6305814
2015-07-16,7378802.9362885
2015-07-17,7256981.025800313
2015-07-20,7313705.7717518555
2015-07-21,7237562.805899101
2015-07-22,7411153.020536279
2015-07-23,7366293.26803147
2015-07-24,7376493.530636705
2015-07-27,7237300.986012182
2015-07-28,7346165.994193037
2015-07-29,7374966.71680285
2015-07-30,7528957.583966034
2015-07-31,7418521.896910002
2015-08-03,7371171.79861963
2015-08-04,7269000.5099357525
2015-08-05,7269000.5099357525
2015-08-06,7269000.5099357525
2015-08-07,7269000.5099357525
2015-08-10,7444349.0261124205
2015-08-11,7760038.842345696
2015-08-12,7858835.655578342
2015-08-13,7632383.501318106
2015-08-14,7856845.707016657
2015-08-17,7914033.846508489
2015-08-18,7888357.504763597
2015-08-19,7926538.713931711
2015-08-20,7760283.221597852
2015-08-21,7624189.092661891
2015-08-24,7624189.092661891
2015-08-25,7624189.092661891
2015-08-26,7624189.092661891
2015-08-27,7624189.092661891
2015-08-28,7624189.092661891
2015-08-31,7624189.092661891
2015-09-01,7624189.092661891
2015-09-02,7624189.092661891
2015-09-03,7624189.092661891
2015-09-04,7624189.092661891
2015-09-07,7624189.092661891
2015-09-08,7624189.092661891
2015-09-09,7624189.092661891
2015-09-10,7624189.092661891
2015-09-11,7624189.092661891
2015-09-14,7624189.092661891
2015-09-15,7624189.092661891
2015-09-16,7624189.092661891
2015-09-18,7624189.092661891
2015-09-21,7624189.092661891
2015-09-22,7624189.092661891
2015-09-23,7624189.092661891
2015-09-24,7624189.092661891
2015-09-28,7624189.092661891
2015-09-29,7624189.092661891
2015-09-30,7624189.092661891
2015-10-01,7624189.092661891
2015-10-05,7624189.092661891
2015-10-06,7624189.092661891
2015-10-07,7624189.092661891
2015-10-08,7624189.092661891
2015-10-09,7624189.092661891
2015-10-12,7624189.092661891
2015-10-13,7624189.092661891
2015-10-14,7624189.092661891
2015-10-15,7624189.092661891
2015-10-16,7624189.092661891
2015-10-19,8237401.794347251
2015-10-20,8087537.740353103
2015-10-21,7968090.374026331
2015-10-23,8018758.8228018945
2015-10-26,8175627.364804548
2015-10-27,8357233.52632689
2015-10-28,8353608.328205326
2015-10-29,8225065.042479806
2015-10-30,8429408.224401642
2015-11-02,8605622.826133518
2015-11-03,8562812.771920023
2015-11-04,8481441.72755897
2015-11-05,8260749.653259623
2015-11-06,8260749.653259623
2015-11-09,8260749.653259623
2015-11-10,8260749.653259623
2015-11-13,8260749.653259623
2015-11-16,8539549.258632988
2015-11-17,8575296.69300739
2015-11-18,8384300.385291571
2015-11-19,8509196.023294782
2015-11-20,8345175.910521437
2015-11-23,8325815.493333044
2015-11-24,8343350.567866411
2015-11-26,8374877.670713259
2015-11-27,8359347.395713744
2015-11-30,8304616.286421199
2015-12-01,8369983.808562141
2015-12-02,8267560.417023857
2015-12-03,8275352.7843515575
2015-12-04,8275352.7843515575
2015-12-07,8275352.7843515575
2015-12-08,8275352.7843515575
2015-12-09,8275352.7843515575
2015-12-10,8275352.7843515575
2015-12-11,8275352.7843515575
2015-12-14,8275352.7843515575
2015-12-15,8275352.7843515575
2015-12-16,8275352.7843515575
2015-12-17,8275352.7843515575
2015-12-18,8275352.7843515575
2015-12-21,8275352.7843515575
2015-12-22,8275352.7843515575
2015-12-23,8275352.7843515575
2015-12-24,8275352.7843515575
2015-12-28,8275352.7843515575
2015-12-29,8275352.7843515575
2015-12-30,8275352.7843515575
2015-12-31,8275352.7843515575
2016-01-01,8344764.532863099
2016-01-04,8239781.851931567
2016-01-05,8239781.851931567
2016-01-06,8239781.851931567
2016-01-07,8239781.851931567
2016-01-08,8239781.851931567
2016-01-11,8239781.851931567
2016-01-12,8239781.851931567
2016-01-13,8239781.851931567
2016-01-14,8239781.851931567
2016-01-15,8239781.851931567
2016-01-18,8239781.851931567
2016-01-19,8239781.851931567
2016-01-20,8239781.851931567
2016-01-21,8239781.851931567
2016-01-22,8239781.851931567
2016-01-25,8239781.851931567
2016-01-27,8239781.851931567
2016-01-28,8239781.851931567
2016-01-29,8239781.851931567
2016-02-01,8239781.851931567
2016-02-02,8239781.851931567
2016-02-03,8239781.851931567
2016-02-04,8239781.851931567
2016-02-05,8239781.851931567
2016-02-08,8239781.851931567
2016-02-09,8239781.851931567
2016-02-10,8239781.851931567
2016-02-11,8239781.851931567
2016-02-12,8239781.851931567
2016-02-15,8239781.851931567
2016-02-16,8239781.851931567
2016-02-17,8239781.851931567
2016-02-18,8239781.851931567
2016-02-19,8239781.851931567
2016-02-22,8239781.851931567
2016-02-23,8239781.851931567
2016-02-24,8239781.851931567
2016-02-25,8239781.851931567
2016-02-26,8239781.851931567
2016-02-29,8239781.851931567
2016-03-01,8239781.851931567
2016-03-02,8239781.851931567
2016-03-03,8239781.851931567
2016-03-04,8239781.851931567
2016-03-08,8239781.851931567
2016-03-09,8239781.851931567
2016-03-10,8239781.851931567
2016-03-11,8239781.851931567
2016-03-14,8239781.851931567
2016-03-15,8239781.851931567
2016-03-16,8239781.851931567
2016-03-17,8239781.851931567
2016-03-18,8239781.851931567
2016-03-21,8239781.851931567
2016-03-22,8239781.851931567
2016-03-23,8239781.851931567
2016-03-28,8239781.851931567
2016-03-29,8239781.851931567
2016-03-30,8239781.851931567
2016-03-31,8239781.851931567
2016-04-01,8239781.851931567
2016-04-04,8239781.851931567
2016-04-05,8239781.851931567
2016-04-06,8239781.851931567
2016-04-07,8239781.851931567
2016-04-08,8239781.851931567
2016-04-11,8239781.851931567
2016-04-12,8239781.851931567
2016-04-13,8239781.851931567
2016-04-18,8239781.851931567
2016-04-20,8239781.851931567
2016-04-21,8239781.851931567
2016-04-22,8239781.851931567
2016-04-25,8239781.851931567
2016-04-26,8239781.851931567
2016-04-27,8239781.851931567
2016-04-28,8239781.851931567
2016-04-29,8239781.851931567
2016-05-02,8239781.851931567
2016-05-03,8239781.851931567
2016-05-04,8239781.851931567
2016-05-05,8239781.851931567
2016-05-06,8239781.851931567
2016-05-09,8239781.851931567
2016-05-10,8239781.851931567
2016-05-11,8239781.851931567
2016-05-12,8239781.851931567
2016-05-13,8239781.851931567
2016-05-16,8239781.851931567
2016-05-17,8239781.851931567
2016-05-18,8239781.851931567
2016-05-19,8239781.851931567
2016-05-20,8239781.851931567
2016-05-23,8239781.851931567
2016-05-24,8239781.851931567
2016-05-25,8239781.851931567
2016-05-26,8239781.851931567
2016-05-27,8239781.851931567
2016-05-30,8239781.851931567
2016-05-31,8239781.851931567
2016-06-01,8239781.851931567
2016-06-02,8239781.851931567
2016-06-03,8239781.851931567
2016-06-06,8239781.851931567
2016-06-07,8239781.851931567
2016-06-08,8239781.851931567
2016-06-09,8239781.851931567
2016-06-10,8239781.851931567
2016-06-13,8239781.851931567
2016-06-14,8239781.851931567
2016-06-15,8239781.851931567
2016-06-16,8239781.851931567
2016-06-17,8239781.851931567
2016-06-20,8239781.851931567
2016-06-21,8239781.851931567
2016-06-22,8239781.851931567
2016-06-23,8239781.851931567
2016-06-24,8239781.851931567
2016-06-27,8239781.851931567
2016-06-28,8239781.851931567
2016-06-29,8239781.851931567
2016-06-30,8239781.851931567
2016-07-01,8239781.851931567
2016-07-04,8239781.851931567
2016-07-05,8239781.851931567
2016-07-07,8239781.851931567
2016-07-08,8239781.851931567
2016-07-11,8239781.851931567
2016-07-12,8239781.851931567
2016-07-13,8239781.851931567
2016-07-14,8239781.851931567
2016-07-15,8239781.851931567
2016-07-18,8239781.851931567
2016-07-19,8239781.851931567
2016-07-20,8239781.851931567
2016-07-21,8239781.851931567
2016-07-22,8239781.851931567
2016-07-25,8239781.851931567
2016-07-26,8239781.851931567
2016-07-27,8239781.851931567
2016-07-28,8239781.851931567
2016-07-29,8239781.851931567
2016-08-01,8239781.851931567
2016-08-02,8239781.851931567
2016-08-03,8239781.851931567
2016-08-04,8239781.851931567
2016-08-05,8239781.851931567
2016-08-08,8239781.851931567
2016-08-09,8239781.851931567
2016-08-10,8239781.851931567
2016-08-11,8239781.851931567
2016-08-12,8239781.851931567
2016-08-16,8239781.851931567
2016-08-17,8239781.851931567
2016-08-18,8239781.851931567
2016-08-19,8239781.851931567
2016-08-22,8239781.851931567
2016-08-23,8239781.851931567
2016-08-24,8239781.851931567
2016-08-25,8239781.851931567
2016-08-26,8239781.851931567
2016-08-29,8239781.851931567
2016-08-30,8239781.851931567
2016-08-31,8239781.851931567
2016-09-01,8239781.851931567
2016-09-02,8239781.851931567
2016-09-06,8239781.851931567
2016-09-07,8239781.851931567
2016-09-08,8239781.851931567
2016-09-09,8239781.851931567
2016-09-12,8239781.851931567
2016-09-14,8239781.851931567
2016-09-15,8239781.851931567
2016-09-16,8239781.851931567
2016-09-19,8239781.851931567
2016-09-20,8239781.851931567
2016-09-21,8239781.851931567
2016-09-22,8239781.851931567
2016-09-23,8239781.851931567
2016-09-26,8239781.851931567
2016-09-27,8239781.851931567
2016-09-28,8239781.851931567
2016-09-29,8239781.851931567
2016-09-30,8239781.851931567
2016-10-03,8239781.851931567
2016-10-04,8239781.851931567
2016-10-05,8239781.851931567
2016-10-06,8239781.851931567
2016-10-07,8239781.851931567
2016-10-10,8239781.851931567
2016-10-13,8239781.851931567
2016-10-14,8239781.851931567
2016-10-17,8239781.851931567
2016-10-18,8239781.851931567
2016-10-19,8239781.851931567
2016-10-20,8239781.851931567
2016-10-21,8239781.851931567
2016-10-24,8239781.851931567
2016-10-25,8239781.851931567
2016-10-26,8239781.851931567
2016-10-27,8239781.851931567
2016-10-28,8239781.851931567
2016-11-01,8239781.851931567
2016-11-02,8239781.851931567
2016-11-03,8239781.851931567
2016-11-04,8239781.851931567
2016-11-07,8239781.851931567
2016-11-08,8239781.851931567
2016-11-09,8239781.851931567
2016-11-10,8239781.851931567
2016-11-11,8239781.851931567
2016-11-15,8239781.851931567
2016-11-16,8239781.851931567
2016-11-17,8239781.851931567
2016-11-18,8239781.851931567
2016-11-21,8239781.851931567
2016-11-22,8239781.851931567
2016-11-23,8239781.851931567
2016-11-24,8239781.851931567
2016-11-25,8239781.851931567
2016-11-28,8239781.851931567
2016-11-29,8239781.851931567
2016-11-30,8239781.851931567
2016-12-01,8239781.851931567
2016-12-02,8239781.851931567
2016-12-05,8239781.851931567
2016-12-06,8239781.851931567
2016-12-07,8239781.851931567
2016-12-08,8239781.851931567
2016-12-09,8239781.851931567
2016-12-12,8239781.851931567
2016-12-13,8239781.851931567
2016-12-14,8239781.851931567
2016-12-15,8239781.851931567
2016-12-16,8239781.851931567
2016-12-19,8239781.851931567
2016-12-20,8239781.851931567
2016-12-21,8239781.851931567
2016-12-22,8239781.851931567
2016-12-23,8239781.851931567
2016-12-26,8239781.851931567
2016-12-27,8239781.851931567
2016-12-28,8239781.851931567
2016-12-29,8239781.851931567
2016-12-30,8239781.851931567
2017-01-02,8239781.851931567
2017-01-03,8239781.851931567
2017-01-04,8239781.851931567
2017-01-05,8239781.851931567
2017-01-06,8239781.851931567
2017-01-09,8239781.851931567
2017-01-10,8239781.851931567
2017-01-11,8239781.851931567
2017-01-12,8239781.851931567
2017-01-13,8239781.851931567
2017-01-16,8239781.851931567
2017-01-17,8239781.851931567
2017-01-18,8239781.851931567
2017-01-19,8239781.851931567
2017-01-20,8239781.851931567
2017-01-23,8239781.851931567
2017-01-24,8239781.851931567
2017-01-25,8239781.851931567
2017-01-27,8239781.851931567
2017-01-30,8239781.851931567
2017-01-31,8239781.851931567
2017-02-01,8239781.851931567
2017-02-02,8239781.851931567
2017-02-03,8239781.851931567
2017-02-06,8239781.851931567
2017-02-07,8239781.851931567
2017-02-08,8239781.851931567
2017-02-09,8239781.851931567
2017-02-10,8239781.851931567
2017-02-13,8239781.851931567
2017-02-14,8239781.851931567
2017-02-15,8239781.851931567
2017-02-16,8239781.851931567
2017-02-17,8239781.851931567
2017-02-20,8239781.851931567
2017-02-21,8239781.851931567
2017-02-22,8239781.851931567
2017-02-23,8239781.851931567
2017-02-27,8239781.851931567
2017-02-28,8239781.851931567
2017-03-01,8239781.851931567
2017-03-02,8239781.851931567
2017-03-03,8239781.851931567
2017-03-06,8239781.851931567
2017-03-07,8239781.851931567
2017-03-08,8239781.851931567
2017-03-09,8239781.851931567
2017-03-10,8239781.851931567
2017-03-14,8239781.851931567
2017-03-15,8239781.851931567
2017-03-16,8239781.851931567
2017-03-17,8239781.851931567
2017-03-20,8239781.851931567
2017-03-21,8239781.851931567
2017-03-22,8239781.851931567
2017-03-23,8239781.851931567
2017-03-24,8239781.851931567
2017-03-27,8239781.851931567
2017-03-28,8239781.851931567
2017-03-29,8239781.851931567
2017-03-30,8239781.851931567
2017-03-31,8239781.851931567
2017-04-03,8239781.851931567
2017-04-05,8288107.92723183
2017-04-06,8286048.6526339995
2017-04-07,8187979.1449820995
2017-04-10,8187979.1449820995
2017-04-11,8187979.1449820995
2017-04-12,8187979.1449820995
2017-04-13,8187979.1449820995
2017-04-17,8187979.1449820995
2017-04-18,8187979.1449820995
2017-04-19,8187979.1449820995
2017-04-20,8292075.497543192
2017-04-21,8234739.095887038
2017-04-24,8350654.150108316
2017-04-25,8432660.371823331
2017-04-26,8657190.55193321
2017-04-27,8737565.706550302
2017-04-28,8752913.06528465
2017-05-02,8871796.374049228
2017-05-03,8938071.55318732
2017-05-04,8896501.860373752
2017-05-05,8841774.659808135
2017-05-08,9001217.654736748
2017-05-09,9066837.662356827
2017-05-10,9452531.528488142
2017-05-11,9495393.275395464
2017-05-12,9750246.316079134
2017-05-15,9802039.54959664
2017-05-16,9794789.909482408
2017-05-17,9694199.575566968
2017-05-18,9563149.238574067
2017-05-19,9563149.238574067
2017-05-22,9563149.238574067
2017-05-23,9563149.238574067
2017-05-24,9563149.238574067
2017-05-25,9563149.238574067
2017-05-26,9563149.238574067
2017-05-29,9563149.238574067
2017-05-30,9563149.238574067
2017-05-31,9563149.238574067
2017-06-01,9676714.154889481
2017-06-02,9708496.794861441
2017-06-05,9855591.942173105
2017-06-06,9787829.524874192
2017-06-07,9682818.24840872
2017-06-08,9998648.313128155
2017-06-09,10106678.658993939
2017-06-12,9904103.216483181
2017-06-13,9870918.87065155
2017-06-14,9952196.475136008
2017-06-15,9929459.357207503
2017-06-16,10050842.182461439
2017-06-19,10097562.92056517
2017-06-20,10125860.003736652
2017-06-21,10213405.013545945
2017-06-22,10169809.829798263
2017-06-23,10022552.166326739
2017-06-27,10022552.166326739
2017-06-28,10022552.166326739
2017-06-29,10022552.166326739
2017-06-30,10022552.166326739
2017-07-03,10022552.166326739
2017-07-04,10022552.166326739
2017-07-05,10022552.166326739
2017-07-06,10022552.166326739
2017-07-07,10022552.166326739
2017-07-10,10022552.166326739
2017-07-11,10022552.166326739
2017-07-12,10022552.166326739
2017-07-13,10022552.166326739
2017-07-14,10022552.166326739
2017-07-17,10022552.166326739
2017-07-18,10022552.166326739
2017-07-19,10022552.166326739
2017-07-20,10022552.166326739
2017-07-21,10022552.166326739
2017-07-24,10022552.166326739
2017-07-25,10022552.166326739
2017-07-26,10022552.166326739
2017-07-27,10022552.166326739
2017-07-28,10022552.166326739
2017-07-31,10022552.166326739
2017-08-01,10022552.166326739
2017-08-02,10022552.166326739
2017-08-03,10022552.166326739
2017-08-04,10022552.166326739
2017-08-07,10022552.166326739
2017-08-08,10022552.166326739
2017-08-09,10022552.166326739
2017-08-10,10022552.166326739
2017-08-11,10022552.166326739
2017-08-14,10022552.166326739
2017-08-16,10022552.166326739
2017-08-17,10022552.166326739
2017-08-18,10022552.166326739
2017-08-21,10022552.166326739
2017-08-22,10022552.166326739
2017-08-23,10022552.166326739
2017-08-24,10022552.166326739
2017-08-28,10022552.166326739
2017-08-29,10022552.166326739
2017-08-30,10022552.166326739
2017-08-31,10022552.166326739
2017-09-01,10022552.166326739
2017-09-04,10022552.166326739
2017-09-05,10022552.166326739
2017-09-06,10022552.166326739
2017-09-07,10022552.166326739
2017-09-08,10022552.166326739
2017-09-11,10022552.166326739
2017-09-12,10022552.166326739
2017-09-13,10022552.166326739
2017-09-14,10022552.166326739
2017-09-15,10022552.166326739
2017-09-18,10022552.166326739
2017-09-19,10022552.166326739
2017-09-20,10022552.166326739
2017-09-21,10022552.166326739
2017-09-22,10022552.166326739
2017-09-25,10022552.166326739
2017-09-26,10022552.166326739
2017-09-27,10022552.166326739
2017-09-28,10022552.166326739
2017-09-29,10022552.166326739
2017-10-03,10022552.166326739
2017-10-04,10022552.166326739
2017-10-05,10175769.53326963
2017-10-06,10240002.550773798
2017-10-09,10316365.685028138
2017-10-10,10672002.290853914
2017-10-11,10645918.843785163
2017-10-12,10950534.46067626
2017-10-13,11174278.507096939
2017-10-16,11171796.666886544
2017-10-17,11220847.481329637
2017-10-18,11134170.29013821
2017-10-19,11026091.965341873
2017-10-23,10947727.933159411
2017-10-24,10932925.015892358
2017-10-25,10932925.015892358
2017-10-26,10932925.015892358
2017-10-27,10932925.015892358
2017-10-30,10932925.015892358
2017-10-31,11207367.92337798
2017-11-01,11014390.69471617
2017-11-02,10893022.844834799
2017-11-03,10923077.675197968
2017-11-06,10923077.675197968
2017-11-07,10923077.675197968
2017-11-08,10923077.675197968
2017-11-09,10923077.675197968
2017-11-10,10923077.675197968
2017-11-13,10923077.675197968
2017-11-14,10923077.675197968
2017-11-15,10923077.675197968
2017-11-16,10923077.675197968
2017-11-17,10923077.675197968
2017-11-20,10923077.675197968
2017-11-21,10923077.675197968
2017-11-22,10923077.675197968
2017-11-23,10923077.675197968
2017-11-24,10923077.675197968
2017-11-27,10923077.675197968
2017-11-28,10923077.675197968
2017-11-29,10923077.675197968
2017-11-30,10923077.675197968
2017-12-01,10923077.675197968
2017-12-04,10923077.675197968
2017-12-05,10923077.675197968
2017-12-06,10923077.675197968
2017-12-07,10923077.675197968
2017-12-08,10923077.675197968
2017-12-11,10923077.675197968
2017-12-12,10923077.675197968
2017-12-13,10923077.675197968
2017-12-14,10923077.675197968
2017-12-15,10923077.675197968
2017-12-18,10923077.675197968
2017-12-19,10923077.675197968
2017-12-20,10923077.675197968
2017-12-21,10923077.675197968
2017-12-22,10923077.675197968
2017-12-26,10923077.675197968
2017-12-27,10923077.675197968
2017-12-28,10923077.675197968
2017-12-29,10923077.675197968
2018-01-01,10923077.675197968
2018-01-02,10923077.675197968
2018-01-03,10923077.675197968
2018-01-04,10923077.675197968
2018-01-05,10923077.675197968
2018-01-08,10923077.675197968
2018-01-09,10923077.675197968
2018-01-10,11114066.68424282
2018-01-11,11187862.580264835
2018-01-12,11091750.201382253
2018-01-15,11169479.47301898
2018-01-16,11205798.746533858
2018-01-17,11150317.957911476
2018-01-18,11154155.604148373
2018-01-19,11509413.608075712
2018-01-22,11880929.307980742
2018-01-23,12028032.526413355
2018-01-24,12653713.900748704
2018-01-25,13108648.06061688
2018-01-29,12902773.53471823
2018-01-30,12902773.53471823
2018-01-31,12902773.53471823
2018-02-01,12902773.53471823
2018-02-02,12902773.53471823
2018-02-05,12902773.53471823
2018-02-06,12902773.53471823
2018-02-07,12902773.53471823
2018-02-08,12902773.53471823
2018-02-09,12902773.53471823
2018-02-12,12902773.53471823
2018-02-14,12902773.53471823
2018-02-15,12902773.53471823
2018-02-16,12902773.53471823
2018-02-19,12902773.53471823
2018-02-20,12902773.53471823
2018-02-21,12902773.53471823
2018-02-22,12902773.53471823
2018-02-23,12902773.53471823
2018-02-26,12902773.53471823
2018-02-27,12902773.53471823
2018-02-28,12902773.53471823
2018-03-01,12902773.53471823
2018-03-05,12902773.53471823
2018-03-06,12902773.53471823
2018-03-07,12902773.53471823
2018-03-08,12902773.53471823
2018-03-09,12902773.53471823
2018-03-12,13240974.83993995
2018-03-13,13089262.811073018
2018-03-14,13285608.83827702
2018-03-15,13710999.185970984
2018-03-16,13710999.185970984
2018-03-19,13710999.185970984
2018-03-20,13710999.185970984
2018-03-21,13710999.185970984
2018-03-22,13710999.185970984
2018-03-23,13710999.185970984
2018-03-26,13710999.185970984
2018-03-27,13710999.185970984
2018-03-28,13710999.185970984
2018-04-02,13710999.185970984
2018-04-03,13710999.185970984
2018-04-04,13710999.185970984
2018-04-05,13710999.185970984
2018-04-06,13710999.185970984
2018-04-09,13710999.185970984
2018-04-10,13710999.185970984
2018-04-11,13710999.185970984
2018-04-12,13710999.185970984
2018-04-13,13710999.185970984
2018-04-16,13801986.01219212
2018-04-17,13922815.94665084
2018-04-18,13883151.629238952
2018-04-19,13941930.999841046
2018-04-20,14360428.690914288
2018-04-23,14448468.57006044
2018-04-24,14408377.110359458
2018-04-25,15080056.789562877
2018-04-26,15627944.533464378
2018-04-27,15775069.995009543
2018-04-30,15999126.02817153
2018-05-02,15865572.875024632
2018-05-03,15865572.875024632
2018-05-04,15865572.875024632
2018-05-07,15865572.875024632
2018-05-08,15865572.875024632
2018-05-09,15865572.875024632
2018-05-10,15865572.875024632
2018-05-11,15865572.875024632
2018-05-14,15865572.875024632
2018-05-15,15865572.875024632
2018-05-16,15865572.875024632
2018-05-17,15865572.875024632
2018-05-18,16187776.864772918
2018-05-21,16182713.399857579
2018-05-22,16094298.626032647
2018-05-23,16238104.238477647
2018-05-24,16428119.645074926
2018-05-25,16716505.539290786
2018-05-28,16318810.444377622
2018-05-29,16411816.654573958
2018-05-30,16512158.330651654
2018-05-31,16929632.724785738
2018-06-01,16749330.72287724
2018-06-04,16497058.169123786
2018-06-05,16567032.743475419
2018-06-06,16888358.65421479
2018-06-07,17001776.510605484
2018-06-08,17084443.62043174
2018-06-11,17213202.76852282
2018-06-12,17575218.9989851
2018-06-13,17655345.19772669
2018-06-14,17757474.65594755
2018-06-15,17845799.46215693
2018-06-18,17513192.870140538
2018-06-19,17513192.870140538
2018-06-20,17513192.870140538
2018-06-21,17513192.870140538
2018-06-22,17513192.870140538
2018-06-25,17513192.870140538
2018-06-26,17513192.870140538
2018-06-27,17513192.870140538
2018-06-28,17513192.870140538
2018-06-29,17513192.870140538
2018-07-02,17513192.870140538
2018-07-03,17672519.355548337
2018-07-04,17745179.778683703
2018-07-05,17604254.41172913
2018-07-06,17647861.249687955
2018-07-09,17981325.232303567
2018-07-10,18037204.90828197
2018-07-11,18213278.11262185
2018-07-12,18301815.05556205
2018-07-13,18399225.812811542
2018-07-16,18405858.01887961
2018-07-17,18193956.8640913
2018-07-18,18223483.048734594
2018-07-19,18223483.048734594
2018-07-20,18223483.048734594
2018-07-23,18223483.048734594
2018-07-24,18790088.509877056
2018-07-25,18892689.98387218
2018-07-26,19111524.335142296
2018-07-27,19023324.2849606
2018-07-30,18806646.64878991
2018-07-31,18815870.30866902
2018-08-01,19026682.87300669
2018-08-02,18743923.776753988
2018-08-03,19342288.91523404
2018-08-06,19223969.4855082
2018-08-07,18967966.2409821
2018-08-08,19175780.95155211
2018-08-09,18891283.027929384
2018-08-10,19021013.613073424
2018-08-13,19270389.917875256
2018-08-14,19670559.04701164
2018-08-16,19361246.712484993
2018-08-17,19702353.313828297
2018-08-20,19797905.33134093
2018-08-21,20376987.580497183
2018-08-23,20118207.678101722
2018-08-24,20031938.3757217
2018-08-27,20222856.321695287
2018-08-28,20295850.0433462
2018-08-29,20226303.741502013
2018-08-30,20345931.57041329
2018-08-31,20803022.457468666
2018-09-03,20468919.456588514
2018-09-04,20468919.456588514
2018-09-05,20468919.456588514
2018-09-06,20468919.456588514
2018-09-07,20468919.456588514
2018-09-10,20468919.456588514
2018-09-11,20468919.456588514
2018-09-12,20468919.456588514
2018-09-14,20468919.456588514
2018-09-17,20468919.456588514
2018-09-18,20468919.456588514
2018-09-19,20468919.456588514
2018-09-21,20468919.456588514
2018-09-24,20468919.456588514
2018-09-25,20468919.456588514
2018-09-26,20468919.456588514
2018-09-27,20468919.456588514
2018-09-28,20468919.456588514
2018-10-01,20468919.456588514
2018-10-03,20468919.456588514
2018-10-04,20468919.456588514
2018-10-05,20468919.456588514
2018-10-08,20468919.456588514
2018-10-09,20468919.456588514
2018-10-10,20468919.456588514
2018-10-11,20468919.456588514
2018-10-12,20468919.456588514
2018-10-15,20468919.456588514
2018-10-16,20468919.456588514
2018-10-17,20468919.456588514
2018-10-19,20468919.456588514
2018-10-22,20468919.456588514
2018-10-23,20468919.456588514
2018-10-24,20468919.456588514
2018-10-25,20468919.456588514
2018-10-26,20468919.456588514
2018-10-29,20468919.456588514
2018-10-30,20468919.456588514
2018-10-31,20468919.456588514
2018-11-01,20468919.456588514
2018-11-02,20468919.456588514
2018-11-05,20468919.456588514
2018-11-06,20468919.456588514
2018-11-07,20468919.456588514
2018-11-09,20468919.456588514
2018-11-12,20468919.456588514
2018-11-13,20468919.456588514
2018-11-14,20468919.456588514
2018-11-15,20468919.456588514
2018-11-16,20468919.456588514
2018-11-19,20468919.456588514
2018-11-20,20468919.456588514
2018-11-21,20468919.456588514
2018-11-22,20468919.456588514
2018-11-26,20468919.456588514
2018-11-27,20468919.456588514
2018-11-28,20468919.456588514
2018-11-29,20468919.456588514
2018-11-30,20468919.456588514
2018-12-03,20468919.456588514
2018-12-04,20468919.456588514
2018-12-05,20468919.456588514
2018-12-06,20468919.456588514
2018-12-07,20468919.456588514
2018-12-10,20468919.456588514
2018-12-11,20468919.456588514
2018-12-12,20468919.456588514
2018-12-13,20468919.456588514
2018-12-14,20468919.456588514
2018-12-17,20468919.456588514
2018-12-18,20468919.456588514
2018-12-19,20468919.456588514
2018-12-20,20468919.456588514
2018-12-21,20468919.456588514
2018-12-24,20468919.456588514
